beta,alpha,tau,seed,rep,community_id,community_size,degree_opinion_corr
0.5,3.0,3.0,12729308926395202616,4,1,287,0.9198231106031145
0.5,3.0,3.0,12729308926395202616,4,2,269,0.9419517341602395
0.5,3.0,3.0,162225049702513763,5,1,294,0.9612998311928512
0.5,3.0,3.0,162225049702513763,5,2,279,0.9563573873961477
0.5,3.0,3.0,6047492169760609149,6,1,553,0.9332012308059648
0.5,3.0,3.0,11926491719202660850,7,1,555,0.9434784657946234
0.5,3.0,3.0,17813653808897404922,8,1,273,0.9373723181344489
0.5,3.0,3.0,17813653808897404922,8,2,256,0.9321746191835435
0.5,3.0,3.0,5245011548417793398,9,1,597,0.9484619623584096
0.5,3.0,3.0,11125902878483275020,10,1,568,0.9259539729440198
0.5,3.0,3.0,17014928337592772743,11,1,545,0.9445587758363703
0.5,3.0,3.0,4449697741436654539,12,1,572,0.9428725412645576
0.5,3.0,3.0,10329311900699050040,13,1,281,0.9550398591599929
0.5,3.0,3.0,10329311900699050040,13,2,274,0.9400681932798082
0.5,3.0,3.0,16207697710051635786,14,1,568,0.9374377431601252
0.5,3.0,3.0,3651593779817330397,15,1,295,0.940837095458134
0.5,3.0,3.0,3651593779817330397,15,2,263,0.9448850943338539
0.5,3.0,3.0,9535280192995971757,16,1,309,0.9501246246907404
0.5,3.0,3.0,9535280192995971757,16,2,263,0.9433060019760154
0.5,3.0,3.0,15417412107185611487,17,1,290,0.9373886844637066
0.5,3.0,3.0,15417412107185611487,17,2,271,0.9439501439389338
0.5,3.0,3.0,2844437543257278449,18,1,572,0.9386573827418595
0.5,3.0,3.0,8727522276614626638,19,1,269,0.9231330677835073
0.5,3.0,3.0,8727522276614626638,19,2,276,0.9548203090138826
0.5,3.0,3.0,14610534938273230738,20,1,289,0.9322548623978474
0.5,3.0,3.0,14610534938273230738,20,2,282,0.956525184288695
0.5,3.0,3.0,2042465772460060546,21,1,555,0.9479266925359472
0.5,3.0,3.0,7938775749510036851,22,1,536,0.9408017963930421
0.5,3.0,3.0,13818128931527020329,23,1,577,0.9357443028474548
0.5,3.0,3.0,1251940529746160688,24,1,190,0.9400314489170176
0.5,3.0,3.0,1251940529746160688,24,2,235,0.9352153963084817
0.5,3.0,3.0,1251940529746160688,24,3,137,0.8891688689826178
0.5,3.0,3.0,7131603741830066647,25,1,579,0.9524219302606244
0.5,3.0,3.0,13013338073044414166,26,1,230,0.9471817882163617
0.5,3.0,3.0,13013338073044414166,26,2,204,0.9553355273273411
0.5,3.0,3.0,13013338073044414166,26,3,131,0.9410310214448648
0.5,3.0,3.0,443475754089361676,27,1,290,0.9648137140650664
0.5,3.0,3.0,443475754089361676,27,2,279,0.9373936529713358
0.5,3.0,3.0,6323373097725583509,28,1,594,0.9464417919553364
0.5,3.0,3.0,12226225596313119565,29,1,547,0.9479039692949381
0.5,3.0,3.0,18104674664091553904,30,1,270,0.943986193390494
0.5,3.0,3.0,18104674664091553904,30,2,278,0.9312301354747617
0.5,5.0,0.0,2084219471067188875,1,1,162,0.9306580993338422
0.5,5.0,0.0,2084219471067188875,1,2,204,0.929486685511079
0.5,5.0,0.0,2084219471067188875,1,3,185,0.9110578219541733
0.5,5.0,0.0,2084219471067188875,1,4,222,0.9262296786295117
0.5,5.0,0.0,7966984317407665673,2,1,787,0.9273921514377949
0.5,5.0,0.0,13847259008280755190,3,1,186,0.928252551248558
0.5,5.0,0.0,13847259008280755190,3,2,196,0.9080593283098186
0.5,5.0,0.0,13847259008280755190,3,3,228,0.9421159666039579
0.5,5.0,0.0,13847259008280755190,3,4,178,0.9223519241258915
0.5,5.0,0.0,1285169648127179034,4,1,80,0.8949118773259439
0.5,5.0,0.0,1285169648127179034,4,2,91,0.9126058572443881
0.5,5.0,0.0,1285169648127179034,4,3,88,0.9164598757039821
0.5,5.0,0.0,1285169648127179034,4,4,68,0.8762203388941646
0.5,5.0,0.0,1285169648127179034,4,5,74,0.9083470765780272
0.5,5.0,0.0,1285169648127179034,4,6,88,0.9113297780907239
0.5,5.0,0.0,1285169648127179034,4,7,110,0.9292036994429871
0.5,5.0,0.0,1285169648127179034,4,8,85,0.9131835236055558
0.5,5.0,0.0,1285169648127179034,4,9,89,0.9054538238907058
0.5,5.0,0.0,7164829845144041797,5,1,190,0.932154693651481
0.5,5.0,0.0,7164829845144041797,5,2,221,0.9263237092860613
0.5,5.0,0.0,7164829845144041797,5,3,216,0.9345356867093101
0.5,5.0,0.0,7164829845144041797,5,4,168,0.9356371941254216
0.5,5.0,0.0,13050096965202137183,6,1,328,0.9183623452219989
0.5,5.0,0.0,13050096965202137183,6,2,440,0.9275036698033488
0.5,5.0,0.0,482352440934637268,7,1,215,0.9303755384847395
0.5,5.0,0.0,482352440934637268,7,2,191,0.9025465657425007
0.5,5.0,0.0,482352440934637268,7,3,151,0.9306849716988644
0.5,5.0,0.0,482352440934637268,7,4,231,0.9406891861029816
0.5,5.0,0.0,6369514530629381340,8,1,227,0.9228294489643352
0.5,5.0,0.0,6369514530629381340,8,2,334,0.9135007807059458
0.5,5.0,0.0,6369514530629381340,8,3,222,0.9180022808369936
0.5,5.0,0.0,12247616343859321432,9,1,268,0.9100092387708285
0.5,5.0,0.0,12247616343859321432,9,2,193,0.8958707358581086
0.5,5.0,0.0,12247616343859321432,9,3,320,0.9166501748536336
0.5,5.0,0.0,18128507673924803054,10,1,423,0.9201116252800949
0.5,5.0,0.0,18128507673924803054,10,2,364,0.9374631388359435
0.5,5.0,0.0,5570789059324749161,11,1,215,0.9223511505661046
0.5,5.0,0.0,5570789059324749161,11,2,195,0.9354338607100405
0.5,5.0,0.0,5570789059324749161,11,3,169,0.9249134120292878
0.5,5.0,0.0,5570789059324749161,11,4,210,0.9282288857643418
0.5,5.0,0.0,11452302536878182573,12,1,187,0.9032169362530806
0.5,5.0,0.0,11452302536878182573,12,2,338,0.9213855164847304
0.5,5.0,0.0,11452302536878182573,12,3,267,0.9206091279881681
0.5,5.0,0.0,17331916696140578074,13,1,177,0.9441394820850699
0.5,5.0,0.0,17331916696140578074,13,2,213,0.9144506506851728
0.5,5.0,0.0,17331916696140578074,13,3,194,0.9204533284364013
0.5,5.0,0.0,17331916696140578074,13,4,190,0.9325360866510991
0.5,5.0,0.0,4763558431783612204,14,1,179,0.9175173784390848
0.5,5.0,0.0,4763558431783612204,14,2,112,0.9238321997039143
0.5,5.0,0.0,4763558431783612204,14,3,166,0.8972541883533244
0.5,5.0,0.0,4763558431783612204,14,4,162,0.8994618193998261
0.5,5.0,0.0,4763558431783612204,14,5,151,0.9077598344636963
0.5,5.0,0.0,10654198575258858431,15,1,393,0.9293456558337984
0.5,5.0,0.0,10654198575258858431,15,2,397,0.9224665491887984
0.5,5.0,0.0,16537884988437499791,16,1,266,0.9255805436294594
0.5,5.0,0.0,16537884988437499791,16,2,333,0.9211442179107495
0.5,5.0,0.0,16537884988437499791,16,3,201,0.9277692778240855
0.5,5.0,0.0,3973272828917587905,17,1,325,0.9047608740033701
0.5,5.0,0.0,3973272828917587905,17,2,187,0.9475117981007692
0.5,5.0,0.0,3973272828917587905,17,3,301,0.9291067219548512
0.5,5.0,0.0,9847042338698806483,18,1,189,0.9388417104714923
0.5,5.0,0.0,9847042338698806483,18,2,224,0.9214856139106802
0.5,5.0,0.0,9847042338698806483,18,3,140,0.918543448733985
0.5,5.0,0.0,9847042338698806483,18,4,220,0.9380675245419781
0.5,5.0,0.0,15730127072056154672,19,1,139,0.9088166031887644
0.5,5.0,0.0,15730127072056154672,19,2,112,0.9111320429738379
0.5,5.0,0.0,15730127072056154672,19,3,177,0.9245016991478645
0.5,5.0,0.0,15730127072056154672,19,4,177,0.9341048820134148
0.5,5.0,0.0,15730127072056154672,19,5,178,0.9369740134858628
0.5,5.0,0.0,3166395660005207156,20,1,155,0.9433499414549867
0.5,5.0,0.0,3166395660005207156,20,2,165,0.9190846511138044
0.5,5.0,0.0,3166395660005207156,20,3,195,0.9276635648595728
0.5,5.0,0.0,3166395660005207156,20,4,172,0.9305696915302174
0.5,5.0,0.0,3166395660005207156,20,5,113,0.9265865221115902
0.5,5.0,0.0,9045070567901588580,21,1,88,0.9131512474154007
0.5,5.0,0.0,9045070567901588580,21,2,125,0.960106869751523
0.5,5.0,0.0,9045070567901588580,21,3,102,0.9248187818351707
0.5,5.0,0.0,9045070567901588580,21,4,81,0.919573226614818
0.5,5.0,0.0,9045070567901588580,21,5,96,0.9028033773510636
0.5,5.0,0.0,9045070567901588580,21,6,90,0.9407103701647469
0.5,5.0,0.0,9045070567901588580,21,7,99,0.9250039843383343
0.5,5.0,0.0,9045070567901588580,21,8,92,0.920741561025551
0.5,5.0,0.0,14941380544951564885,22,1,166,0.9205333405072259
0.5,5.0,0.0,14941380544951564885,22,2,199,0.9276867821191277
0.5,5.0,0.0,14941380544951564885,22,3,186,0.9071500964504394
0.5,5.0,0.0,14941380544951564885,22,4,215,0.9344707520045468
0.5,5.0,0.0,2373989653258996747,23,1,235,0.9356155660284189
0.5,5.0,0.0,2373989653258996747,23,2,190,0.9311954245535027
0.5,5.0,0.0,2373989653258996747,23,3,192,0.9142147677779939
0.5,5.0,0.0,2373989653258996747,23,4,174,0.9285411118946857
0.5,5.0,0.0,8254545325187688722,24,1,777,0.9149025071171717
0.5,5.0,0.0,14134208537271594681,25,1,778,0.9271381397993649
0.5,5.0,0.0,1569198794776390584,26,1,285,0.9116681008261486
0.5,5.0,0.0,1569198794776390584,26,2,190,0.9389497735831154
0.5,5.0,0.0,1569198794776390584,26,3,319,0.9197483284938258
0.5,5.0,0.0,7446080549530889710,27,1,305,0.9177085248676572
0.5,5.0,0.0,7446080549530889710,27,2,270,0.9214120674034947
0.5,5.0,0.0,7446080549530889710,27,3,230,0.9410845742718535
0.5,5.0,0.0,13325977893167111543,28,1,204,0.9305592153944112
0.5,5.0,0.0,13325977893167111543,28,2,209,0.919519400883075
0.5,5.0,0.0,13325977893167111543,28,3,190,0.9107619537097776
0.5,5.0,0.0,13325977893167111543,28,4,173,0.9574003944299276
0.5,5.0,0.0,782086318045095983,29,1,791,0.9255025811785679
0.5,5.0,0.0,6660535385823530322,30,1,419,0.927670307785947
0.5,5.0,0.0,6660535385823530322,30,2,362,0.9230592876488586
0.5,5.0,1.0,2359412186283781817,1,1,190,0.9061553527911769
0.5,5.0,1.0,2359412186283781817,1,2,167,0.9031427239480243
0.5,5.0,1.0,2359412186283781817,1,3,172,0.9001863444017035
0.5,5.0,1.0,2359412186283781817,1,4,143,0.901127216652376
0.5,5.0,1.0,8242177032624258615,2,1,138,0.8634250872931356
0.5,5.0,1.0,8242177032624258615,2,2,166,0.9032905897457292
0.5,5.0,1.0,8242177032624258615,2,3,101,0.873880474550984
0.5,5.0,1.0,8242177032624258615,2,4,131,0.8898090268324809
0.5,5.0,1.0,8242177032624258615,2,5,135,0.8736745725617256
0.5,5.0,1.0,14122451723497348132,3,1,385,0.8940504032906921
0.5,5.0,1.0,14122451723497348132,3,2,264,0.8849493698006642
0.5,5.0,1.0,1560362363343771976,4,1,343,0.924336751934167
0.5,5.0,1.0,1560362363343771976,4,2,291,0.8998068291438595
0.5,5.0,1.0,7440022560360634739,5,1,77,0.8612276066052338
0.5,5.0,1.0,7440022560360634739,5,2,73,0.8626181274013256
0.5,5.0,1.0,7440022560360634739,5,3,74,0.8792353864564086
0.5,5.0,1.0,7440022560360634739,5,4,87,0.8895583790952489
0.5,5.0,1.0,7440022560360634739,5,5,88,0.8780457329005199
0.5,5.0,1.0,7440022560360634739,5,6,89,0.8918403754939651
0.5,5.0,1.0,7440022560360634739,5,7,70,0.8519448622215399
0.5,5.0,1.0,7440022560360634739,5,8,107,0.8967606814338518
0.5,5.0,1.0,13325289680418730125,6,1,146,0.8959506479304236
0.5,5.0,1.0,13325289680418730125,6,2,92,0.8918871983155913
0.5,5.0,1.0,13325289680418730125,6,3,151,0.8682748120792988
0.5,5.0,1.0,13325289680418730125,6,4,139,0.8968186964270789
0.5,5.0,1.0,13325289680418730125,6,5,112,0.8960881688697278
0.5,5.0,1.0,757545156151230210,7,1,85,0.8474852086694961
0.5,5.0,1.0,757545156151230210,7,2,110,0.924208568353472
0.5,5.0,1.0,757545156151230210,7,3,148,0.8808248712068792
0.5,5.0,1.0,757545156151230210,7,4,144,0.846289215387002
0.5,5.0,1.0,757545156151230210,7,5,170,0.897130295891582
0.5,5.0,1.0,6644707245845974282,8,1,161,0.9055269775809935
0.5,5.0,1.0,6644707245845974282,8,2,196,0.9193748347330524
0.5,5.0,1.0,6644707245845974282,8,3,156,0.8874643134869653
0.5,5.0,1.0,6644707245845974282,8,4,150,0.8681766089584149
0.5,5.0,1.0,12522809059075914374,9,1,353,0.8797455219557657
0.5,5.0,1.0,12522809059075914374,9,2,323,0.9115192576234615
0.5,5.0,1.0,18403700389141395996,10,1,42,0.9386782525413639
0.5,5.0,1.0,18403700389141395996,10,2,45,0.9033592144287558
0.5,5.0,1.0,18403700389141395996,10,3,37,0.9124930918227223
0.5,5.0,1.0,18403700389141395996,10,4,38,0.8712488644538777
0.5,5.0,1.0,18403700389141395996,10,5,54,0.8872653310854619
0.5,5.0,1.0,18403700389141395996,10,6,37,0.9125569283245817
0.5,5.0,1.0,18403700389141395996,10,7,37,0.9124400428280071
0.5,5.0,1.0,18403700389141395996,10,8,35,0.8837640717839471
0.5,5.0,1.0,18403700389141395996,10,9,32,0.9047080654500489
0.5,5.0,1.0,18403700389141395996,10,10,40,0.9228419616119502
0.5,5.0,1.0,18403700389141395996,10,11,41,0.8783842345087172
0.5,5.0,1.0,18403700389141395996,10,12,37,0.9221137097805248
0.5,5.0,1.0,18403700389141395996,10,13,35,0.9240042945033472
0.5,5.0,1.0,18403700389141395996,10,14,34,0.9071070658327319
0.5,5.0,1.0,18403700389141395996,10,15,32,0.8654208659170829
0.5,5.0,1.0,18403700389141395996,10,16,34,0.9506874552269565
0.5,5.0,1.0,18403700389141395996,10,17,44,0.9388704107658132
0.5,5.0,1.0,5845981774541342103,11,1,309,0.8994443435487479
0.5,5.0,1.0,5845981774541342103,11,2,177,0.8834987777472915
0.5,5.0,1.0,5845981774541342103,11,3,174,0.8974336290673207
0.5,5.0,1.0,11727495252094775515,12,1,154,0.9001426825951011
0.5,5.0,1.0,11727495252094775515,12,2,141,0.8526066999460337
0.5,5.0,1.0,11727495252094775515,12,3,161,0.9093472829827304
0.5,5.0,1.0,11727495252094775515,12,4,98,0.8732040808523728
0.5,5.0,1.0,11727495252094775515,12,5,96,0.8893398307009712
0.5,5.0,1.0,17607109411357171016,13,1,146,0.8409656367318563
0.5,5.0,1.0,17607109411357171016,13,2,160,0.87086545563898
0.5,5.0,1.0,17607109411357171016,13,3,108,0.8764970347801694
0.5,5.0,1.0,17607109411357171016,13,4,111,0.8799931934034956
0.5,5.0,1.0,17607109411357171016,13,5,138,0.8638666134984261
0.5,5.0,1.0,5038751147000205146,14,1,249,0.9093383314428395
0.5,5.0,1.0,5038751147000205146,14,2,265,0.9001133764248834
0.5,5.0,1.0,5038751147000205146,14,3,160,0.9006433279832669
0.5,5.0,1.0,10929391290475451373,15,1,279,0.8868748959079931
0.5,5.0,1.0,10929391290475451373,15,2,163,0.857505477275304
0.5,5.0,1.0,10929391290475451373,15,3,232,0.8872095170515856
0.5,5.0,1.0,16813077703654092733,16,1,83,0.9034136282651926
0.5,5.0,1.0,16813077703654092733,16,2,70,0.8980443475365555
0.5,5.0,1.0,16813077703654092733,16,3,82,0.886420188191808
0.5,5.0,1.0,16813077703654092733,16,4,74,0.8698144225980616
0.5,5.0,1.0,16813077703654092733,16,5,73,0.8951579677989563
0.5,5.0,1.0,16813077703654092733,16,6,48,0.8749457735797418
0.5,5.0,1.0,16813077703654092733,16,7,62,0.9401475226918401
0.5,5.0,1.0,16813077703654092733,16,8,91,0.8607681104526416
0.5,5.0,1.0,16813077703654092733,16,9,64,0.933493931592146
0.5,5.0,1.0,4248465544134180847,17,1,402,0.9031358230356532
0.5,5.0,1.0,4248465544134180847,17,2,242,0.9087830016713755
0.5,5.0,1.0,10122235053915399425,18,1,408,0.894751360896379
0.5,5.0,1.0,10122235053915399425,18,2,240,0.8700042085332741
0.5,5.0,1.0,16005319787272747614,19,1,218,0.9053602691592693
0.5,5.0,1.0,16005319787272747614,19,2,300,0.8951949967182615
0.5,5.0,1.0,16005319787272747614,19,3,155,0.8913489274596487
0.5,5.0,1.0,3441588375221800098,20,1,278,0.892424788604716
0.5,5.0,1.0,3441588375221800098,20,2,214,0.9124716132730311
0.5,5.0,1.0,3441588375221800098,20,3,169,0.9049901076363737
0.5,5.0,1.0,9320263283118181522,21,1,295,0.8935901685493364
0.5,5.0,1.0,9320263283118181522,21,2,384,0.8992549500229229
0.5,5.0,1.0,15216573260168157827,22,1,276,0.8818802997291175
0.5,5.0,1.0,15216573260168157827,22,2,159,0.8956439861075872
0.5,5.0,1.0,15216573260168157827,22,3,201,0.8788828404019725
0.5,5.0,1.0,2649182368475589689,23,1,149,0.8752408739980977
0.5,5.0,1.0,2649182368475589689,23,2,152,0.8925363750453184
0.5,5.0,1.0,2649182368475589689,23,3,98,0.8849502506453905
0.5,5.0,1.0,2649182368475589689,23,4,114,0.8650987309017425
0.5,5.0,1.0,2649182368475589689,23,5,146,0.8684069948790248
0.5,5.0,1.0,8529738040404281664,24,1,75,0.8628187470582748
0.5,5.0,1.0,8529738040404281664,24,2,63,0.9243425654811879
0.5,5.0,1.0,8529738040404281664,24,3,90,0.8540291505395029
0.5,5.0,1.0,8529738040404281664,24,4,77,0.8647241558750789
0.5,5.0,1.0,8529738040404281664,24,5,87,0.8731251463884974
0.5,5.0,1.0,8529738040404281664,24,6,84,0.9135750842489699
0.5,5.0,1.0,8529738040404281664,24,7,64,0.8525649430572224
0.5,5.0,1.0,8529738040404281664,24,8,73,0.8951006668596314
0.5,5.0,1.0,8529738040404281664,24,9,51,0.9231663438994754
0.5,5.0,1.0,14409401252488187623,25,1,227,0.8738647044748855
0.5,5.0,1.0,14409401252488187623,25,2,295,0.8759892307967939
0.5,5.0,1.0,14409401252488187623,25,3,171,0.9081270610207016
0.5,5.0,1.0,1844391509992983526,26,1,160,0.9113942056438032
0.5,5.0,1.0,1844391509992983526,26,2,265,0.8909951400090126
0.5,5.0,1.0,1844391509992983526,26,3,229,0.8760297999929646
0.5,5.0,1.0,7721273264747482652,27,1,195,0.9140865290288419
0.5,5.0,1.0,7721273264747482652,27,2,149,0.9155903445334654
0.5,5.0,1.0,7721273264747482652,27,3,173,0.9035264971670676
0.5,5.0,1.0,7721273264747482652,27,4,138,0.9240706464260482
0.5,5.0,1.0,13601170608383704485,28,1,84,0.9260006959259747
0.5,5.0,1.0,13601170608383704485,28,2,81,0.9005154651688921
0.5,5.0,1.0,13601170608383704485,28,3,113,0.8737806018403385
0.5,5.0,1.0,13601170608383704485,28,4,83,0.8919170313449306
0.5,5.0,1.0,13601170608383704485,28,5,80,0.9044382744115038
0.5,5.0,1.0,13601170608383704485,28,6,75,0.8886902288088455
0.5,5.0,1.0,13601170608383704485,28,7,74,0.8950891391788237
0.5,5.0,1.0,13601170608383704485,28,8,82,0.9014271067644574
0.5,5.0,1.0,1057279033261688925,29,1,268,0.8985331870667449
0.5,5.0,1.0,1057279033261688925,29,2,409,0.9172905048683669
0.5,5.0,1.0,6935728101040123264,30,1,167,0.9019246591757477
0.5,5.0,1.0,6935728101040123264,30,2,147,0.883231776560784
0.5,5.0,1.0,6935728101040123264,30,3,107,0.904095231180946
0.5,5.0,1.0,6935728101040123264,30,4,109,0.9007871880702893
0.5,5.0,1.0,6935728101040123264,30,5,127,0.8745678862792238
0.5,5.0,3.0,10736228389685627456,1,1,130,0.8650795960774134
0.5,5.0,3.0,10736228389685627456,1,2,137,0.8835732088374239
0.5,5.0,3.0,10736228389685627456,1,3,173,0.8836212565505763
0.5,5.0,3.0,10736228389685627456,1,4,136,0.8819141383230927
0.5,5.0,3.0,16618993236026104254,2,1,134,0.8772945820371163
0.5,5.0,3.0,16618993236026104254,2,2,75,0.8610400528696743
0.5,5.0,3.0,16618993236026104254,2,3,147,0.842800437885908
0.5,5.0,3.0,16618993236026104254,2,4,141,0.8247225911064714
0.5,5.0,3.0,16618993236026104254,2,5,97,0.8376501577321521
0.5,5.0,3.0,4052523853189642155,3,1,80,0.8664955369149724
0.5,5.0,3.0,4052523853189642155,3,2,73,0.8586824488351544
0.5,5.0,3.0,4052523853189642155,3,3,77,0.8899642326965016
0.5,5.0,3.0,4052523853189642155,3,4,71,0.850448472497331
0.5,5.0,3.0,4052523853189642155,3,5,58,0.8156858778828151
0.5,5.0,3.0,4052523853189642155,3,6,94,0.8462680697210123
0.5,5.0,3.0,4052523853189642155,3,7,73,0.851741415518661
0.5,5.0,3.0,4052523853189642155,3,8,65,0.804203088207398
0.5,5.0,3.0,9937178566745617615,4,1,124,0.8209091184584926
0.5,5.0,3.0,9937178566745617615,4,2,130,0.8219971659661863
0.5,5.0,3.0,9937178566745617615,4,3,110,0.8050779763077887
0.5,5.0,3.0,9937178566745617615,4,4,76,0.8582570382125855
0.5,5.0,3.0,9937178566745617615,4,5,144,0.8559520289588664
0.5,5.0,3.0,15816838763762480378,5,1,61,0.8917341507055084
0.5,5.0,3.0,15816838763762480378,5,2,62,0.8360639138572619
0.5,5.0,3.0,15816838763762480378,5,3,63,0.8400775709852769
0.5,5.0,3.0,15816838763762480378,5,4,64,0.8507868193019636
0.5,5.0,3.0,15816838763762480378,5,5,63,0.8634085785045937
0.5,5.0,3.0,15816838763762480378,5,6,60,0.8008342281242283
0.5,5.0,3.0,15816838763762480378,5,7,53,0.8472233260804573
0.5,5.0,3.0,15816838763762480378,5,8,80,0.8627227095614365
0.5,5.0,3.0,15816838763762480378,5,9,70,0.8422167738903048
0.5,5.0,3.0,3255361810111024148,6,1,66,0.8569377445423803
0.5,5.0,3.0,3255361810111024148,6,2,62,0.8235954726786928
0.5,5.0,3.0,3255361810111024148,6,3,76,0.8280209360410175
0.5,5.0,3.0,3255361810111024148,6,4,64,0.8509561025107372
0.5,5.0,3.0,3255361810111024148,6,5,65,0.9012760178954768
0.5,5.0,3.0,3255361810111024148,6,6,56,0.865222876000766
0.5,5.0,3.0,3255361810111024148,6,7,67,0.866929958350311
0.5,5.0,3.0,3255361810111024148,6,8,82,0.857299809746282
0.5,5.0,3.0,3255361810111024148,6,9,49,0.9049035406667345
0.5,5.0,3.0,9134361359553075849,7,1,46,0.9148187498963464
0.5,5.0,3.0,9134361359553075849,7,2,64,0.8939687495877942
0.5,5.0,3.0,9134361359553075849,7,3,66,0.854235589125905
0.5,5.0,3.0,9134361359553075849,7,4,73,0.8481516300397358
0.5,5.0,3.0,9134361359553075849,7,5,69,0.8598458897067235
0.5,5.0,3.0,9134361359553075849,7,6,61,0.8876852188977727
0.5,5.0,3.0,9134361359553075849,7,7,75,0.8410060584656849
0.5,5.0,3.0,9134361359553075849,7,8,59,0.9094844859759256
0.5,5.0,3.0,9134361359553075849,7,9,63,0.8592295381861842
0.5,5.0,3.0,15021523449247819921,8,1,146,0.845986233042668
0.5,5.0,3.0,15021523449247819921,8,2,232,0.8549234833591867
0.5,5.0,3.0,15021523449247819921,8,3,200,0.851804043117551
0.5,5.0,3.0,2452881188768208397,9,1,160,0.8702209846306198
0.5,5.0,3.0,2452881188768208397,9,2,160,0.8675214132684405
0.5,5.0,3.0,2452881188768208397,9,3,125,0.8424749373650409
0.5,5.0,3.0,2452881188768208397,9,4,151,0.8714328071896889
0.5,5.0,3.0,8333772518833690019,10,1,252,0.8452416333049168
0.5,5.0,3.0,8333772518833690019,10,2,343,0.8344902909241668
0.5,5.0,3.0,14222797977943187742,11,1,121,0.8726877329139886
0.5,5.0,3.0,14222797977943187742,11,2,146,0.8658257668176389
0.5,5.0,3.0,14222797977943187742,11,3,137,0.8860063329865326
0.5,5.0,3.0,14222797977943187742,11,4,125,0.8396237993227045
0.5,5.0,3.0,14222797977943187742,11,5,81,0.8552509332242432
0.5,5.0,3.0,1657567381787069538,12,1,63,0.8445196662086184
0.5,5.0,3.0,1657567381787069538,12,2,66,0.8846122392062461
0.5,5.0,3.0,1657567381787069538,12,3,47,0.8788471685954735
0.5,5.0,3.0,1657567381787069538,12,4,77,0.8669156993818509
0.5,5.0,3.0,1657567381787069538,12,5,77,0.849714282093835
0.5,5.0,3.0,1657567381787069538,12,6,68,0.829770239878487
0.5,5.0,3.0,1657567381787069538,12,7,63,0.8756972800676529
