beta,alpha,tau,seed,rep,N_obs,n_communities,Q,Q_norm,rwc,rwc_norm,spectral_gap,ei,bimodality_coeff,hartigan_dip,valley_peak_ratio
0.5,0.5,0.0,6510274923240871196,23,888,4,0.09399809372908641,7.335653329864996,0.0168225254359102,3.7214337055562052,0.5948540764104499,-0.3457683741648107,0.3958450212102205,0.009182523156878699,1.0
0.5,0.5,0.0,12390830595169563171,24,875,2,0.09000914264287285,15.819483912090385,0.01259673326598268,4.114842600037883,0.5738835646819921,-0.23587935761848805,0.35335826345111626,0.01008178282657015,0.995663637375714
0.5,0.5,0.0,18270493807253469130,25,890,3,0.09394239932348653,6.875526322208089,0.01403178856700149,2.611573237840474,0.5988665630150746,-0.25065253499960455,0.35635589424112324,0.009128330138031037,1.0
0.5,0.5,0.0,5705484064758265033,26,901,4,0.0894012346062854,8.197977588297997,0.014496588905315827,2.5928814366072603,0.6017164359096572,-0.3171536286522149,0.3592403241707631,0.012232037693882893,1.0
0.5,0.5,0.0,11582365819512764159,27,895,4,0.09837558374837818,9.635485367790517,0.016470538934810375,4.115420041772004,0.593500874688269,-0.31190011705033166,0.3640796005613538,0.010840387179126288,0.9253394014358259
0.5,0.5,0.0,17462263163148985992,28,885,5,0.10103591149055854,1.7175361918171792,0.014422957547589127,2.2461555369345994,0.5835324394210419,-0.200537944284342,0.3516716042124501,0.010762567189647769,0.899460673401581
0.5,0.5,0.0,4918371588026970432,29,909,4,0.09539936659989784,9.790068089198225,0.01052481962721083,3.0362846680739977,0.5816234802630977,-0.17068430691034123,0.37413558496859767,0.0071465148586706264,1.0
0.5,0.5,0.0,10796820655805404771,30,870,2,0.06226108670228714,12.583378252065135,0.00987674527366203,3.0937135877653756,0.5667662541173697,-0.1264976867412709,0.37519071225917827,0.008082765488823584,1.0
0.5,0.5,1.0,6495697456265656266,1,687,2,0.0677416177453426,14.737680064588892,0.013026520628902583,6.112785523756072,0.5372780055794111,-0.20016358962374386,0.45945987833940594,0.027105776626248447,0.6260688305354998
0.5,0.5,1.0,12378462302606133064,2,708,6,0.11177019761157711,3.7122487386725487,0.018117049143515668,4.680628640838526,0.5473546994187892,-0.28001362320485895,0.3756667258980246,0.01460799882621954,0.8545726275031047
0.5,0.5,1.0,18258736993479222581,3,697,2,0.1419999222088767,28.044029054314755,0.02941739002693239,7.287487574520222,0.5238107982796902,-0.2840052163066281,0.4612969638351851,0.017558172371985467,0.753041173131882
0.5,0.5,1.0,5696647633325646425,4,682,2,0.11824122572636142,8.677447133841689,0.027758484859743193,-2.50969157472505,0.5334578242674042,-0.280359120853495,0.45137540668915893,0.021650855441317788,0.7284381651984497
0.5,0.5,1.0,11576307830342509188,5,698,2,0.1268053577551398,12.384793895113312,0.025241218512253555,-0.15662060009888615,0.527939204202865,-0.25866370945383976,0.4713657846359817,0.016170317036514805,0.8178528457342406
0.5,0.5,1.0,17461574950400604574,6,671,4,0.12304569119245878,22.484470568389185,0.03410165042238267,8.28030554500301,0.5122676250402598,-0.28370866999025846,0.4400006513252483,0.028312756560898326,0.6914484301116381
0.5,0.5,1.0,4893830426133104659,7,721,6,0.11216892808153525,11.315582494342737,0.02066126907802185,4.687122917789604,0.5453996372591274,-0.3189631650750341,0.4329684438514936,0.01988705731415831,0.7539916191925836
